Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
General Grievous (L)	CAD	CAD096_General_Grievous_L	D	Character	Separatist Cyborg Officer - Dark Jedi Droid	5	20	4	4	C	96		INSERT: When Grievous would be discarded from any arena, you may put damage counters on Grievous until he has 1 remaining health instead. If you do, retreat Grievous and take 1 10/0/2 Separatist Escape Pod Subordinate and put it into the Space arena tapped. Play only once per game.	<s><l>Spawn Separatist Escape Pod</l><f>/spawn Separatist Escape Pod;/s spawns Separatist Escape Pod subordinate by putting damage counters on Grievous until he has 1 remaining health and retreating him when he would have been discarded</f></s>	REP, CW
Giving Orders	CAD	CAD097_Giving_Orders	L	Battle						C	97		Pay 5 Force -> Choose one of your Clones in the Ground or Character arena. Untap the chosen Clone. Play only when no unit is attacking. | Pay 4 Force -> Meditate		REP, CW
Going Up In Flames	CAD	CAD098_Going_Up_In_Flames	D	Battle						C	98		Pay 5 Force -> Put X damage counters on one of your opponent's non-Jedi in the Ground arena, where X is the number of Droids you have in the Ground arena. Play when no unit is attacking. | Pay 3 Force -> Meditate		REP, CW
Grievous's Starfighter (C)	CAD	CAD099_Grievous_s_Starfighter_C	D	Space/Ground	Separatist Starfighter	5	40	0	3	C	99		Switch: +3 power, Accuracy 1/Stealth | Discard a card from your hand -> Search your deck for a Space unit card with "Grievous" in its name, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REP, CW
Grievous's Wheelbike (C)	CAD	CAD100_Grievous_s_Wheelbike_C	D	Ground	Separatist Vehicle	4	70	3	3	C	100		As long as Grievous's Wheelbike is piloted by General Grievous , it gets Lucky 2.		REP, CW
HAVw A6 Platoon	CAD	CAD101_HAVw_A6_Platoon	L	Ground	Republic Squad	9	30	8	8	C	101		Pay X Force -> Take 1 Light Side or Neutral Subordinate with the Clone subtype and printed power X and put it into its arena. Play only when no unit is attacking.		REP, CW
Infantry Clone Trooper	CAD	CAD102_Infantry_Clone_Trooper	L	Ground/Character	Republic Clone Soldier	2	30	2	2	C	102		You may stack this card beneath one of your unique Clone Squads in the Ground arena. You can only have one copy of this card in that stack. This card can't be on top of that stack. Treat this card as part of that unique Clone Squad's stack. That unique Clone Squad can have 1 extra card in its stack.		REP, CW
Invisible Hand Bridge	CAD	CAD103_Invisible_Hand_Bridge	D	Location	Character - Separatist Command Bridge	2				C	103		When the Space battle step starts, you may choose one of your unique Separatist or Trade Federation Capital Ships. If you do, the chosen unique Capital Ship gets +1 power and Accuracy 1 until end of turn.		REP, CW
Jedi's Clone Detachment (D)	CAD	CAD104_Jedi_s_Clone_Detachment_D	L	Ground	Republic Jedi Clone Squad	6	50	5	5	C	104		As long as you another Jedi in any arena, Jedi's Clone Detachment gets Damage Control 2 (When your build step starts, you may remove up to 2 damage counters from this unit.)		REP, CW
Jedi's Guidance	CAD	CAD105_Jedi_s_Guidance	L	Mission		2				C	105		This turn, each of your Clones in the Ground and Character arena gets +10 speed and +1 power for each Jedi you have in any arena.		REP, CW
Kaminoan KE-8 Enforcer	CAD	CAD106_Kaminoan_KE_8_Enforcer	N	Ground	Kaminoan Transport	4	50	1	4	C	106		Tap -> Choose one of your Clone Characters. The chosen Clone gets +10 speed, +1 power, +1 health, and "Pay 0 Force -> Retaliate 1" until end of turn. Play only during your build step.		REP, CW
Observation Post	CAD	CAD107_Observation_Post	L	Location	Ground - Republic	2				C	107		Each non-Clone in the Ground arena gets -10 speed. | As long as you have a Clone Officer in any arena, each of your Clone squads gets +1 speed and Elude.		REP, CW
Observing the Battlefield	CAD	CAD108_Observing_the_Battlefield	L	Battle						C	108		Pay 4 Force -> Disrupt an attack. Play only if the defending unit is a Clone and only if you have a Clone Officer in any arena. | Pay 3 Force -> Meditate.		REP, CW
Outnumbered	CAD	CAD109_Outnumbered	D	Battle						C	109		Pay 5 Force -> Retreat one of your opponent's units from the Character arena. Play only if you have at least 5 Droids in any arena and only when no unit is attacking.		REP, CW
Prime Clone	CAD	CAD110_Prime_Clone	N	Mission		1				C	110		This turn, whenever you deploy a Clone, you may search your deck or discard pile for a Clone unit card with the same name as the deployed Clone. If you do, show it to your opponent and put it into your hand. Shuffle your deck. If you have Jango Fett in any arena, your opponent also loses 1 Force whenever you deploy a Clone this turn. 		REP, CW
Protocol Battle Droid (B)	CAD	CAD111_Protocol_Battle_Droid_B	D	Character	Trade Federation Protocol Droid	3	50	2	2	C	111		When the Character battle step starts, you may remove Protocol Battle Droid from the Character arena from the game. If you do, draw a card and remove 1 damage counter from one of your Droids in the Character arena.		REP, CW
R2-D2 (P)	CAD	CAD112_R2_D2_P	L	Character	Republic Astromech Droid	2	20	1	3	C	112		Tap -> Put 1 damage counter on one of your opponent's Droids in the Character arena. Play only during your build step. | Tap -> Remove 1 damage counter from one of your Droids in the Character arena. Play only during your build step.		REP, CW
Republic Patrol Gunboat	CAD	CAD113_Republic_Patrol_Gunboat	N	Ground	 Republic Cruiser 	6	20	3	5	C	113		Shields 1 | When you deploy this unt, take 1 60/1/2 Prowler Patrol Droid Subordinate with "Your opponent's Characters lose Stealth and can't use Intercept." and put it into the Character arena.	<s><a>y</a><l>Spawn Prowler Patrol Droid</l><f>/spawn Prowler Patrol Droid;/s spawns a Prowler Patrol Droid subordinate upon deployment of Republic Patrol Gunboat</f></s>	REP, CW
Senate Shock Troopers	CAD	CAD114_Senate_Shock_Troopers	D	Ground	Imperial Clone Squad	5	30	5	3	C	114		Alternative Cost: Discard 2 cards from your hand, pay 3 Force. | Bounty: Search your opponent's deck for a Character unit card and discard it. Your opponent shuffles his or her deck.		REP, CW
Ship to Ship Cannon	CAD	CAD115_Ship_to_Ship_Cannon	N	Equipment	Space - Artillery Weapon	2				C	115		Pay 2 build points -> Equip | Equipped Capital Ship gets Double Damage (Double the damage, after damage prevention, done by this unit.) and "Whenever this unit attacks and does no damage (before damage prevention), discard this unit."		REP, CW
Surprise at Geonosis	CAD	CAD116_Surprise_at_Geonosis	L	Battle						C	116		Pay 4 Force -> Take a Light Side Subordinate with the Clone subtype and put it into its arena. Play only when no unit is attacking. | Pay 6 Force -> Meditate		REP, CW
Surrounded by Droids	CAD	CAD117_Surrounded_by_Droids	D	Battle						C	117		Pay 2 Force -> Choose one of your opponent's units in the Ground or Character arena. The chosen unit gets -X power until end of turn, where X is the number of Droids you have in that arena. Play only when no unit is attacking.		REP, CW
Taun We (C)	CAD	CAD118_Taun_We_C	N	Character	Kaminoan Diplomat	2	20	2	3	C	118		When you deploy Taun, choose one: Search your deck for a Kamino Location card, show it to your opponent, and put it into your hand. Shuffle your deck. Or:  Search your deck for a Jango Fett unit card, show it to your opponent, and put it into your hand. Shuffle your deck.		REP, CW
UT-AT	CAD	CAD119_UT_AT	N	Ground	Republic Assault Tank	6	20	6	5	C	119		Armor | Stun 1 | As long as there is a Location in the Ground arena, this unit gets +30 speed.		REP, CW
Utapau Battlefield	CAD	CAD120_Utapau_Battlefield	N	Location	Ground - Utapau Aquatic	0				C	120		Each Clone and Droid gets Fury 2 and Elude. | When the Ground battle step starts, you may tap one of your Clones or Droids in the Ground arena and put 2 damage counters on it. If you do, choose one of your opponent's units in the Ground arena. Put 2 damage counters on that unit.		REP, CW
Elite Magnaguard	CAD	CADsub_Elite_Magnaguard	D	Subordinate	Character - Separatist Bodyguard Droid		40	3	4	S			Critical Hit 2 | Pay 0 Force -> Intercept		REP, CW
Gunship Crew Soldier	CAD	CADsub_Gunship_Crew_Soldier	L	Subordinate	Character - Republic Clone Soldier		50	2	2	S			Pay 0 Force -> Intercept		REP, CW
Infantry B1 Droid	CAD	CADsub_Infantry_B1_Droid	D	Subordinate	Ground/Character - Trade Federation Droid		40	2	2	S			Critical Hit 1		REP, CW
Prowler Patrol Droid	CAD	CADsub_Prowler_Patrol_Droid	N	Subordinate	Character - Republic Droid		60	1	2	S			Your opponent's Characters lose Stealth and can't use Intercept.		REP, CW
Separatist Escape Pod	CAD	CADsub_Separatist_Escape_Pod	D	Subordinate	Space - Separatist Device		10	0	2	S					REP, CW
Clan Fett (B) (LEGO)	CAD	LEGO008_Clan_Fett_B	N	Ground/Character	Bounty Hunter - Clone Boy	9	50	6	6	L			Stack: Boba Fett and Jango Fett | Armor | Bounty: Clan Fett gets Double Damage (Double the damage, after damage prevention, done by this unit.) until end of turn. | Pay 0 Force -> Clan Fett gets Critical Hit X and Fury X for this attack, where X is the number of cards in Clan Fett's stack.		REP
Jango Fett (J) (LEGO)	CAD	LEGO037_Jango_Fett_J	D	Character	Bounty Hunter	7	50	5	4	L			Hidden Cost 5 | Upkeep: Pay 1 build point or tap Jango. | Bounty: Tap one of your opponent's units in the Character arena.| Critical Hit 3 | Armor		REP
Mace Windu (I) (LEGO)	CAD	LEGO046_Mace_Windu_I	L	Ground/Character	Jedi Master - Republic Officer	12	60	8	7	L			Inspiration | Pay X Force -> Choose one of your Clones in the Ground arena with printed build cost X. The chosen Clone gets Double Strike until end of turn. | Pay 3 Force -> Evade 4 | Pay 1 Force -> Prevent 1 damage to one of your Clones in the Ground or Character arena. 		REP, CW
Separatist Droid Army (B) (LEGO)	CAD	LEGO063_Separatist_Droid_Army_B	D	Space/Ground/Character	Separatist Droid Army	12	20	9	9	L			Switch: Bombard 8/Ion Cannon 8/ Overkill | Critical Hit 3 | When you deploy Separatist Droid Army, search your deck for a Separatist Council unit card, show it to your opponent, and put it into your hand. Shuffle your deck. 		REP, CW
This Party's Over (LEGO)	CAD	LEGO069_This_Party_s_Over	L	Battle						L			Pay 4 Force -> Choose one: Disrupt a Battle card. Or: Remove all captivity counters from one of your units. Play only during your build step. Or: Tap one of your opponent's non-Sith Characters. Play only when no unit is attacking.		REP, CW
